#U[eV]	 V[A³]	 rho[g/cm3]	 Pges[kB]	 H[eV/f.u.]	 a[A]	 b[A]	 c[A]
-20.63946204 	 14.25070306939915077183 	 4.19483892892033050638 	 3249.99966 	 4.13397483081698903419 	 2.42444366417341419999 	 2.42444366417341419999 	 2.42444366417341419999
-20.01591490 	 13.95500033725496691796 	 4.28372644609759793162 	 3499.99985 	 5.23458743174453297995 	 2.40755721659074679999 	 2.40755721659074679999 	 2.40755721659074679999
-19.39367384 	 13.68031970759001076900 	 4.36973735100895678981 	 3749.99948 	 6.31300559330577582559 	 2.39165619392124679999 	 2.39165619392124679999 	 2.39165619392124679999
-18.77614305 	 13.42493569762328682732 	 4.45286333926971277445 	 4000.0004 	 7.37030154706454429120 	 2.37668014506710219999 	 2.37668014506710219999 	 2.37668014506710219999
-16.32555232 	 12.54966822273113383376 	 4.76342505148637695836 	 4999.99949 	 11.41943863241148154154 	 2.32386421405965299999 	 2.32386421405965299999 	 2.32386421405965299999
-13.92530061 	 11.84919444448098796392 	 5.04501840020386510519 	 5999.99956 	 15.22440419834264311619 	 2.27979751231408699999 	 2.27979751231408699999 	 2.27979751231408739999
-11.57806440 	 11.27001278112984274871 	 5.30428892681406414687 	 7000.00084 	 18.83063092559715083818 	 2.24203025837475289999 	 2.24203025837475329999 	 2.24203025837475289999
-9.28066834 	 10.77895233537006259096 	 5.54593824520772924669 	 8000.00087 	 22.27043996125967410938 	 2.20898203463376499999 	 2.20898203463376499999 	 2.20898203463376499999
-7.03194540 	 10.35496772054212145585 	 5.77301693383456763254 	 9000.00002 	 25.56780826474353539807 	 2.17963070088483549999 	 2.17963070088483549999 	 2.17963070088483549999
-4.82879462 	 9.98338638277907613662 	 5.98788844866477081132 	 10000.00067 	 28.74130275672828897206 	 2.15324093025642459999 	 2.15324093025642459999 	 2.15324093025642459999
-2.66879706 	 9.65382561002342104029 	 6.19230203805752917930 	 11000.00012 	 31.80554351769205652491 	 2.12928183816484709999 	 2.12928183816484709999 	 2.12928183816484709999
